Province/State,Country/Region,Confirmed,Deaths,Date,Latitude,Longitude
North Carolina,US,3,0,2020-04-01,35.95204977,-81.54799522
Texas,US,1,0,2020-04-01,29.83668859,-97.61814775
Vermont,US,3,0,2020-04-01,44.46548598,-72.10314651
Alabama,US,11,0,2020-04-01,33.77483727,-85.82630386
Florida,US,1,0,2020-04-01,30.40666734,-85.19394153
Georgia,US,10,1,2020-04-01,31.53169785,-84.62725131
Michigan,US,23,0,2020-04-01,42.24633834,-85.00493569
Mississippi,US,3,0,2020-04-01,33.93683395,-89.33686647
South Carolina,US,3,1,2020-04-01,33.66926881,-80.77722168
Texas,US,7,0,2020-04-01,28.47048236,-96.61633945
Missouri,US,17,0,2020-04-01,38.83674754,-91.92186505
Kentucky,US,3,0,2020-04-01,36.62093411,-88.2731593
Wisconsin,US,2,0,2020-04-01,44.0816316,-88.21780273
Maryland,US,18,0,2020-04-01,38.53961642,-76.56820632
Idaho,US,1,0,2020-04-01,43.46665742,-114.8065892
Pennsylvania,US,3,0,2020-04-01,40.49527404,-78.71377428
Georgia,US,4,0,2020-04-01,30.92951916,-81.66601818
Missouri,US,17,1,2020-04-01,38.02199522,-92.76083747
New Jersey,US,289,3,2020-04-01,39.80343818,-74.96388753
Pennsylvania,US,1,0,2020-04-01,41.43625568,-78.20376845
Texas,US,26,0,2020-04-01,26.14524221,-97.48140372
Texas,US,1,0,2020-04-01,32.97195142,-94.97790104
Kentucky,US,8,0,2020-04-01,38.94384345,-84.37875208
Tennessee,US,4,0,2020-04-01,36.40355516,-84.15108559999999
Virginia,US,2,0,2020-04-01,37.20553386,-79.09678609
Wyoming,US,4,0,2020-04-01,44.24886082,-105.5474404
Oklahoma,US,24,1,2020-04-01,35.5426055,-97.98465569
Georgia,US,1,0,2020-04-01,32.40209349,-82.07702563
Tennessee,US,3,0,2020-04-01,35.80990797,-86.05738983
Idaho,US,53,1,2020-04-01,43.61970148,-116.7095499
Missouri,US,15,0,2020-04-01,37.38489388,-89.6843587
New Jersey,US,22,0,2020-04-01,39.15008829,-74.80170244
Pennsylvania,US,23,1,2020-04-01,40.91545395,-75.7068525
Wyoming,US,3,0,2020-04-01,41.69357844,-106.9326084
Minnesota,US,2,0,2020-04-01,46.59180601,-92.67601019
Maryland,US,4,0,2020-04-01,38.87172293,-75.82904158
Georgia,US,131,1,2020-04-01,33.58138199,-85.07976677
Illinois,US,3,1,2020-04-01,42.06823429,-89.93395545
Indiana,US,2,0,2020-04-01,40.580783200000006,-86.56198812
Iowa,US,1,0,2020-04-01,42.03617207,-94.86032705
Kentucky,US,2,0,2020-04-01,38.66599534,-85.12601074
Maryland,US,96,2,2020-04-01,39.56453592,-77.02373735
Mississippi,US,2,0,2020-04-01,33.44834567,-89.91994479
New Hampshire,US,12,0,2020-04-01,43.87498583,-71.20430216
Ohio,US,5,0,2020-04-01,40.5789686,-81.09178213
Tennessee,US,5,0,2020-04-01,35.97366108,-88.45189331
Virginia,US,1,0,2020-04-01,36.73066666,-80.73455942
Nevada,US,5,0,2020-04-01,39.15509045,-119.7480219
Missouri,US,4,0,2020-04-01,36.94160441,-90.96051322
Oklahoma,US,1,0,2020-04-01,34.25103751,-97.28552485
Tennessee,US,1,0,2020-04-01,36.28969086,-82.12588974
North Carolina,US,14,1,2020-04-01,34.8932941,-76.54120135
Minnesota,US,10,0,2020-04-01,44.82017001,-93.8009918
Montana,US,9,0,2020-04-01,47.30797024,-111.3467922
Indiana,US,1,0,2020-04-01,40.76135835,-86.34830753
Michigan,US,6,1,2020-04-01,41.91522292,-85.99405727
Minnesota,US,1,0,2020-04-01,46.95043611,-94.32603968
Missouri,US,17,1,2020-04-01,38.64789422,-94.353399
Nebraska,US,2,0,2020-04-01,40.90899107,-96.13971217
North Dakota,US,34,1,2020-04-01,46.93201724,-97.2444719
Texas,US,3,0,2020-04-01,33.07499881,-94.34646905
Idaho,US,1,1,2020-04-01,42.28347888,-113.6012409
Texas,US,8,0,2020-04-01,34.53016752,-102.2617243
North Carolina,US,1,0,2020-04-01,36.39312665,-79.33353281
Louisiana,US,3,1,2020-04-01,31.66778967,-91.84526385
North Carolina,US,16,0,2020-04-01,35.66211129,-81.2132617
Georgia,US,4,0,2020-04-01,34.89872298,-85.13757014
New York,US,7,0,2020-04-01,42.24778241,-78.67923096
New York,US,4,0,2020-04-01,42.91261714,-76.55731592
Maryland,US,16,0,2020-04-01,39.56647682,-75.94627411
Iowa,US,9,0,2020-04-01,41.77233777,-91.13246684
Missouri,US,5,0,2020-04-01,37.72391475,-93.85445441
Pennsylvania,US,27,0,2020-04-01,40.92058903,-77.82200624
Iowa,US,8,0,2020-04-01,43.08177563,-93.2612239
Colorado,US,17,1,2020-04-01,38.74745778,-106.19265729999998
Alabama,US,42,4,2020-04-01,32.91360079,-85.39072749
Texas,US,9,0,2020-04-01,29.70972016,-94.67154501
Illinois,US,33,0,2020-04-01,40.13919438,-88.20046615
Ohio,US,4,0,2020-04-01,40.13923427,-83.76875242
Missouri,US,4,0,2020-04-01,39.51499357,-92.9629191
Maryland,US,56,1,2020-04-01,38.51092331,-76.98580666
Virginia,US,2,0,2020-04-01,37.35358063,-77.05634116
South Dakota,US,1,0,2020-04-01,43.20660134,-98.58856175
South Carolina,US,190,1,2020-04-01,32.82487866,-79.96512315
Michigan,US,4,0,2020-04-01,45.37790017,-85.19614053
Florida,US,24,0,2020-04-01,26.90131002,-81.92949121
Virginia,US,16,0,2020-04-01,38.03527919,-78.48569588
Georgia,US,1,0,2020-04-01,30.78371028,-82.13951596
Georgia,US,36,2,2020-04-01,32.00043026,-81.12489526
North Carolina,US,16,0,2020-04-01,35.70394416,-79.25541492
Georgia,US,2,0,2020-04-01,32.34341231,-84.78809239
Georgia,US,3,0,2020-04-01,34.47197698,-85.34535662
Kansas,US,1,0,2020-04-01,37.14994405,-96.2454192
New York,US,8,1,2020-04-01,42.22769210000001,-79.36691763
New Mexico,US,10,0,2020-04-01,33.36406072,-104.4665365
Tennessee,US,11,0,2020-04-01,36.26136216,-87.08903581
Michigan,US,2,0,2020-04-01,45.44787015,-84.50122149
Washington,US,17,2,2020-04-01,47.87046092,-120.6173956
New York,US,22,0,2020-04-01,42.13891056,-76.7638805
New York,US,26,0,2020-04-01,42.49430041,-75.60887553
Alabama,US,2,0,2020-04-01,34.17805983,-85.60638968
Georgia,US,83,4,2020-04-01,34.24393976,-84.47431861
Kansas,US,3,0,2020-04-01,37.16928494,-94.8462897
North Carolina,US,11,1,2020-04-01,35.1349263,-84.05970864
Oklahoma,US,7,0,2020-04-01,35.90692775,-94.99980896
Texas,US,5,0,2020-04-01,31.837258,-95.16559897
Virginia,US,31,0,2020-04-01,36.67670048,-76.30545744
New Hampshire,US,4,0,2020-04-01,42.92015988,-72.25311043
Pennsylvania,US,183,1,2020-04-01,39.97291773,-75.74768357
South Carolina,US,3,0,2020-04-01,34.69249168,-81.1583216
Tennessee,US,3,0,2020-04-01,35.42527478,-88.6095842
South Carolina,US,9,0,2020-04-01,34.64137396,-80.15640140000002
Virginia,US,59,0,2020-04-01,37.37373208,-77.58680140000001
Mississippi,US,15,0,2020-04-01,33.91983202,-88.9481545
Arkansas,US,2,0,2020-04-01,33.26458973,-91.29539209
Alabama,US,13,0,2020-04-01,32.85044126,-86.7173256
Michigan,US,1,0,2020-04-01,46.29552653,-84.54353449
Wisconsin,US,10,0,2020-04-01,45.06939744,-91.28068855
Minnesota,US,3,0,2020-04-01,45.5021011,-92.90861945
Vermont,US,164,4,2020-04-01,44.46322849,-73.08359212
Alabama,US,4,0,2020-04-01,32.02227341,-88.26564429999998
Mississippi,US,7,0,2020-04-01,33.34598242,-89.24809382
Oklahoma,US,1,0,2020-04-01,34.02807439,-95.54771129
Illinois,US,14,0,2020-04-01,39.54581621,-89.27780482
Kentucky,US,7,0,2020-04-01,36.89267803,-87.49055367
Missouri,US,12,0,2020-04-01,36.9711783,-93.18537118
New Mexico,US,2,0,2020-04-01,34.91131525,-107.998876
Florida,US,19,2,2020-04-01,28.84804315,-82.47614748
Oregon,US,56,3,2020-04-01,45.18787398,-122.2179634
Louisiana,US,10,0,2020-04-01,32.82308512,-92.99526883
Mississippi,US,1,0,2020-04-01,31.97061673,-90.90702196
Tennessee,US,2,0,2020-04-01,36.48319149,-83.65947309
Washington,US,8,0,2020-04-01,48.04754642,-123.9226319
Michigan,US,1,0,2020-04-01,43.98794227,-84.84819859999998
South Carolina,US,28,1,2020-04-01,33.66610974,-80.21647898
Pennsylvania,US,4,0,2020-04-01,41.19265812,-79.42413524
Arkansas,US,24,0,2020-04-01,34.04613432,-93.17484713
Illinois,US,1,0,2020-04-01,39.33425789,-87.78705622
Indiana,US,38,0,2020-04-01,38.48015445,-85.70510334
Kentucky,US,8,0,2020-04-01,37.9689263,-84.14615986
Nevada,US,961,28,2020-04-01,36.21458855,-115.0130241
Ohio,US,6,0,2020-04-01,39.91592258,-83.78498252
South Dakota,US,1,0,2020-04-01,44.85834507,-97.72925109
Washington,US,130,6,2020-04-01,45.77568046,-122.4829204
Wisconsin,US,5,0,2020-04-01,44.73483377,-90.61207486
Georgia,US,51,5,2020-04-01,33.95436462,-83.37124007
Mississippi,US,5,0,2020-04-01,32.04158545,-88.68896219999998
Oregon,US,3,0,2020-04-01,45.99712889,-123.660711
Alabama,US,2,0,2020-04-01,33.26984193,-85.85836077
Florida,US,46,5,2020-04-01,29.98319144,-81.85609986
Georgia,US,5,0,2020-04-01,31.62221166,-84.97713865
Indiana,US,1,0,2020-04-01,39.39561833,-87.11723506
Iowa,US,1,0,2020-04-01,43.08247182,-95.15096481
Kansas,US,1,0,2020-04-01,39.34948772,-97.16518128
Minnesota,US,7,0,2020-04-01,46.89289518,-96.48761922
Mississippi,US,5,0,2020-04-01,33.65358105,-88.77784255
Missouri,US,21,0,2020-04-01,39.31132056,-94.41850862
North Carolina,US,3,0,2020-04-01,35.05704275,-83.74353633
South Dakota,US,3,0,2020-04-01,42.91296147,-96.97656917
Tennessee,US,1,0,2020-04-01,36.55151008,-85.53930419
Texas,US,1,0,2020-04-01,33.78686685,-98.20771198
Georgia,US,122,3,2020-04-01,33.54187245,-84.35594188
Iowa,US,2,0,2020-04-01,42.84443388,-91.34133693
Colorado,US,4,0,2020-04-01,39.68864463,-105.6463118
Pennsylvania,US,4,0,2020-04-01,41.00110782,-78.47592663
Minnesota,US,2,0,2020-04-01,47.57992111,-95.37790562
Alabama,US,6,0,2020-04-01,33.67679204,-85.52005899
Arkansas,US,62,2,2020-04-01,35.53864922,-92.02640019
Ohio,US,11,0,2020-04-01,39.04847534,-84.15375786
Arkansas,US,5,0,2020-04-01,33.89723187,-92.18537045
North Carolina,US,6,0,2020-04-01,35.33553364,-81.55204486
Oklahoma,US,87,6,2020-04-01,35.20413532,-97.32519562
Georgia,US,1,0,2020-04-01,30.91395822,-82.70432472
Illinois,US,8,0,2020-04-01,38.60704876,-89.42385254
Indiana,US,1,0,2020-04-01,40.30319754,-86.47277257
Iowa,US,6,0,2020-04-01,41.89981633,-90.53275096
Michigan,US,33,0,2020-04-01,42.94400871,-84.60145248
Missouri,US,5,0,2020-04-01,39.6013098,-94.40465394
New York,US,25,0,2020-04-01,44.74530905,-73.67875352
Ohio,US,4,0,2020-04-01,39.41485808,-83.80852286
Mississippi,US,22,0,2020-04-01,34.22772299,-90.60415045
Georgia,US,293,15,2020-04-01,33.94243204,-84.5761255
Arizona,US,4,0,2020-04-01,31.87934684,-109.7516088
Tennessee,US,1,0,2020-04-01,35.9278914,-83.11828725
Arizona,US,117,2,2020-04-01,35.6648,-111.4753
South Dakota,US,5,0,2020-04-01,44.97788119,-97.18827677
Georgia,US,9,0,2020-04-01,31.54892966,-82.85492059999999
Tennessee,US,1,0,2020-04-01,35.49090731,-86.07311784
Kansas,US,16,0,2020-04-01,38.2365018,-95.73379515
Alabama,US,4,0,2020-04-01,34.69847452,-87.80168544
Missouri,US,25,0,2020-04-01,38.50455671,-92.27860244
South Carolina,US,5,0,2020-04-01,32.87582989,-80.67641292
Florida,US,150,1,2020-04-01,26.11091986,-81.34687065
Texas,US,184,1,2020-04-01,33.18820114,-96.57264368
Texas,US,2,0,2020-04-01,29.622098,-96.5273805
Georgia,US,20,1,2020-04-01,31.18810588,-83.7677946
Arkansas,US,1,0,2020-04-01,33.21230701,-93.22642793
